r_kms,column_density_per_cm2
1410651.9217149063,706492821950.9037
1417213.08879265,703517326177.1646
1423774.2558703937,700560719949.8352
1430335.4229481376,697622806446.3977
1436896.5900258813,694703397213.3773
1443457.757103625,691802314620.6089
1450018.924181369,688919400754.1011
1456580.0912591126,686054517370.7506
1463141.2583368565,683207527308.8777
1469702.4254146,680378292663.733
1476263.5924923436,677566674838.7588
1482824.7595700875,674772534597.4716
1489385.9266478312,671995732116.0236
1495947.093725575,669236127036.5085
1502508.2608033188,666493578521.0781
1509069.4278810625,663767945306.9384
1515630.5949588064,661059085762.309
1522191.76203655,658366857943.4211
1528752.9291142938,655691119652.6447
1535314.0961920377,653031728497.8384
1541875.2632697814,650388541953.0233
1548436.430347525,647761417420.4855
1554997.5974252687,645150212294.4287
1561558.7645030124,642554784026.2975
1568119.9315807563,639974990191.9131
1574681.0986585,637410688560.5653
1581242.2657362437,634861737166.2292
1587803.4328139876,632327994381.0879
1594364.5998917313,629809318991.566
1600925.766969475,627305570277.108
1607486.9340472189,624816608091.9745
1614048.1011249626,622342292950.3721
1620609.2682027065,619882486115.3071
1627170.4352804502,617437049691.6279
1633731.6023581938,615005846723.8489
1640292.7694359375,612588741299.5078
1646853.9365136812,610185598659.025
1653415.1035914249,607796285313.3497
1659976.2706691688,605420669171.0962
1666537.4377469125,603058619677.4656
1673098.6048246564,600710007968.0746
1679659.7719024,598374707041.946
1686220.9389801438,596052591959.5176
1692782.1060578877,593743540073.7468
1699343.2731356313,591447431305.5696
1705904.440213375,589164148479.7427
1712465.607291119,586893577745.5298
1719026.7743688626,584635609126.9668
1725587.9414466063,582390137316.7582
1732149.10852435,580157063224.4906
1738710.2756020937,577936299389.1293
1745271.4426798376,575727766491.3254
1751832.6097575813,573531385209.9623
1758393.776835325,571347075881.1798
1764954.9439130689,569174758518.536
1771516.1109908125,567014352833.368
1778077.2780685565,564865778255.3694
1784638.4451463001,562728953953.4
1791199.6122240438,560603798856.5479
1797760.7793017877,558490231675.4587
1804321.9463795314,556388170923.9565
1810883.1134572749,554297534940.9731
1817444.2805350188,552218241912.8096
1824005.4476127625,550150209895.7534
1830566.6146905064,548093356839.0767
1837127.78176825,546047600608.4373
1843688.9488459937,544012859009.71674
1850250.1159237376,541989049813.31885
1856811.2830014813,539976090778.9632
1863372.450079225,537973899681.00604
1869933.617156969,535982394334.32263
1876494.7842347126,534001492620.79114
1883055.9513124565,532031112516.4173
1889617.1183902002,530071172119.146
1896178.2854679436,528121589677.405
1902739.4525456876,526182283619.4368
1909300.6196234312,524253172583.476
1915861.786701175,522334175448.8355
1922422.9537789188,520425211367.9805
1928984.1208566625,518526199799.6682
1935545.2879344064,516637060543.25775
1942106.45501215,514757713774.3007
1948667.6220898938,512888080081.5534
1955228.7891676377,511028080505.57294
1961789.9562453814,509177636579.10474
1968351.123323125,507336670369.5092
1974912.2904008687,505505104523.5448
1981473.4574786124,503682862314.9058
1988034.6245563563,501869867695.02094
1994595.7916341,500066045347.76605
2001156.9587118437,498271320748.9295
2007718.1257895876,496485620231.5225
2014279.2928673313,494708871058.3488
2020840.459945075,492941001503.6887
2027401.627022819,491181940946.52313
2033962.7941005626,489431619978.4968
2040523.9611783065,487689970530.9036
2047085.1282560502,485956926026.63245
2053646.2953337939,484232421566.07074
2060207.4624115375,482516394163.22943
2066768.6294892812,480808783069.8698
2073329.796567025,479109530298.2005
2079890.9636447688,477418582129.8299
2086452.1307225125,475735891435.4176
2093013.2978002564,474061412602.55145
2099574.464878,472395099857.37994
2106135.631955744,470736907272.3856
2112696.7990334877,469086788774.2888
2119257.9661112316,467444698152.0159
2125819.133188975,465810589064.73975
2132380.300266719,464184415049.9918
2138941.467344463,462566129531.8571
2145502.6344222063,460955685829.24945
2152063.80149995,459353037164.28
2158624.968577694,457758136670.71783
2165186.1356554376,456170937402.552
2171747.3027331815,454591392342.66034
2178308.469810925,453019454411.5902
2184869.6368886684,451455076476.4589
2191430.803966413,449898211359.9794
2197991.9710441562,448348811849.61945
2204553.1381219,446806830706.90155
2211114.3051996436,445272220676.85016
2217675.4722773875,443744934497.59717
2224236.6393551314,442224924910.1513
2230797.8064328753,440712144668.3427
2237358.973510619,439206546548.95197
2243920.1405883627,437708083362.0333
2250481.307666106,436216707961.44305
2257042.47474385,434732373255.58606
2263603.641821594,433255032218.3908
2270164.8088993374,431784637900.5276
2276725.9759770813,430321143440.88495
2283287.143054825,428864502078.3175
2289848.3101325687,427414667163.68634
2296409.4772103126,425971592172.2066
2302970.6442880565,424535230716.12695
2309531.8113658,423105536557.7626
2316092.978443544,421682463622.908
2322654.1455212873,420265966014.6634
2329215.3125990317,418855998027.70514
2335776.479676775,417452514163.04535
2342337.646754519,416055469143.32715
2348898.8138322625,414664817928.71295
2355459.980910006,413280515733.4342
2362021.14798775,411902518043.0853
2368582.315065494,410530780632.76166
2375143.4821432377,409165259586.1638
2381704.649220981,407805911315.81793
2388265.816298725,406452692584.5962
2394826.9833764685,405105560528.76715
2401388.150454213,403764472682.8575
2407949.3175319564,402429387006.68
2414510.4846097003,401100261914.96643
2421071.6516874437,399777056310.1562
2427632.8187651876,398459729619.03076
2434193.9858429315,397148241834.0623
2440755.152920675,395842553560.57825
2447316.319998419,394542626071.16754
2453877.4870761624,393248421369.2436
2460438.6541539063,391959902264.54517
2466999.8212316497,390677032465.20996
2473560.988309394,389399776695.6045
2480122.1553871376,388128100861.45905
2486683.3224648815,386861972319.8059
2493244.489542625,385601360642.62103
2499805.656620369,384346238836.2844
2506366.8236981127,383096580737.55206
2512927.9907758567,381852360110.98254
2519489.1578536,380613550651.89075
2526050.3249313436,379380125989.4128
2532611.4920090875,378152059689.59174
2539172.659086831,376929325258.48486
2545733.8261645753,375711896145.2956
2552294.9932423187,374499745745.52747
2558856.1603200627,373292847404.16626
2565417.327397806,372091174418.8877
2571978.49447555,370894700043.2941
2578539.661553294,369703397490.18036
2585100.828631038,368517239934.83276
2591661.9957087813,367336200518.35864
2598223.162786525,366160252351.0522
2604784.3298642687,364989368515.7953
2611345.4969420126,363823522071.4973
2617906.6640197565,362662686056.5738
2624467.8310975,361506833492.4668
2631028.998175244,360355937387.2092
2637590.1652529873,359209970739.0341
2644151.3323307317,358068906540.03204
2650712.499408475,356932717779.8585
2657273.666486219,355801377449.4924
2663834.8335639625,354674858545.05035
2670396.0006417064,353553134071.6576
2676957.16771945,352436177047.3783
2683518.334797194,351323960507.20856
2690079.5018749377,350216457507.13477
2696640.668952681,349113641128.26044
2703201.836030425,348015484481.0041
2709763.0031081685,346921960709.37274
2716324.170185913,345833042995.314
2722885.3372636563,344748704563.14984
2729446.5043414,343668918684.0978
2736007.6714191437,342593658680.8827
2742568.8384968876,341522897932.4445
2749130.005574631,340456609878.7463
2755691.1726523754,339394768025.6898
2762252.339730119,338337345950.14294
2768813.506807863,337284317305.0875
2775374.673885606,336235655824.89374
2781935.8409633497,335191335330.7307
2788497.008041094,334151329736.1223
2795058.1751188375,333115613052.6596
2801619.3421965814,332084159395.88153
2808180.509274325,331056942991.3388
2814741.676352069,330033938180.858
2821302.8434298127,329015119429.02344
2827864.0105075566,328000461329.90204
2834425.1775853,326989938614.034
2840986.344663044,325983526155.7242
2847547.5117407874,324981198980.6681
2854108.678818532,323982932273.9584
2860669.8458962752,322988701388.5219
2867231.0129740187,321998481854.0525
2873792.1800517626,321012249386.5106
2880353.347129506,320029979898.28314
2886914.51420725,319051649509.1068
2893475.681284994,318077234557.88873
2900036.848362738,317106711615.5763
2906598.0154404812,316140057499.2672
2913159.182518225,315177249287.7875
2919720.3495959686,314218264339.0127
2926281.516673713,313263080309.2752
2932842.6837514564,312311675175.27997
2939403.8508292,311364027259.07544
2945965.017906944,310420115256.825
2952526.1849846873,309479918272.4846
2959087.3520624316,308543415858.246
2965648.519140175,307610588065.2718
2972209.686217919,306681415512.16144
2978770.8532956624,305755879488.07355
2985332.0203734064,304833962140.8821
2991893.18745115,303915647151.7301
2998454.354528894,303000919550.9554
3005015.5216066376,302089764435.818
3011576.6886843815,301182166872.57434
3018137.855762125,300278111897.65204
3024699.0228398684,299377584518.83044
3031260.189917613,298480569716.4292
3037821.3569953563,297587052444.5025
3044382.5240731,296697017632.0417
3050943.6911508436,295810450184.18536
3057504.8582285875,294927334983.4371
3064066.025306331,294047656890.8923
3070627.1923840754,293171400747.47314
3077188.359461819,292298551375.17346
3083749.5265395627,291429093578.31213
3090310.693617306,290563012144.7967
3096871.86069505,289700291847.39825
3103433.027772794,288840917445.03564
3109994.1948505375,287984873684.07184
3116555.3619282814,287132145299.6209
3123116.529006025,286282717016.8688
3129677.6960837687,285436573552.4041
3136238.8631615127,284593699615.56494
3142800.0302392566,283754079909.7962
3149361.197317,282917699134.02374
3155922.364394744,282084541984.0409
3162483.5314724874,281254593153.9116
3169044.6985502318,280427837337.38885
3175605.865627975,279604259229.34906
3182167.032705719,278783843527.2444
3188728.1997834626,277966574932.5716
3195289.366861206,277152438152.36005
3201850.53393895,276341417900.67816
3208411.701016694,275533498900.1599
3214972.8680944378,274728665883.55167
3221534.035172181,273926903595.2802
3228095.202249925,273128196793.04327
3234656.3693276686,272332530249.4222
3241217.536405413,271539888753.51886
3247778.7034831564,270750257112.61816
3254339.8705609003,269963620153.87445
3260901.0376386438,269179962726.02686
3267462.2047163877,268399269701.1405
3274023.371794131,267621525976.37866
3280584.538871875,266846716475.80392
3287145.705949619,266074826152.21143
3293706.8730273624,265305839988.99573
3300268.0401051063,264539743002.05136
3306829.2071828498,263776520241.71033
3313390.374260594,263016156794.71732
3319951.5413383376,262258637786.24557
3326512.7084160815,261503948381.95407
3333073.875493825,260752073790.09003
3339635.042571569,260002999263.63828
3346196.209649313,259256710102.5206
3352757.3767270567,258513191655.849
3359318.5438048,257772429324.23502
3365879.7108825436,257034408562.161
3372440.8779602875,256299114880.41672
3379002.045038031,255566533848.60666
3385563.2121157753,254836651097.73477
3392124.379193519,254109452322.87238
3398685.5462712627,253384923285.91827
3405246.713349006,252663049818.45856
3411807.88042675,251943817824.7384
3418369.047504494,251227213284.7553
3424930.214582238,250513222257.4906
3431491.3816599813,249801830884.2923
3438052.5487377252,249093025392.4298
3444613.7158154687,248386792098.84152
3451174.8828932126,247683117414.101
3457736.0499709565,246981987846.62967
3464297.2170487,246283390007.1922
3470858.384126444,245587310613.7134
3477419.5512041873,244893736496.4634
3483980.7182819312,244202654603.6668
3490541.885359675,243514052007.59952
3497103.052437419,242827915911.24847
3503664.2195151625,242144233655.62555
3510225.3865929064,241462992727.84152
3516786.55367065,240784180770.0708
3523347.7207483943,240107785589.57162
3529908.8878261377,239433795169.97446
3536470.054903881,238762197684.13785
3543031.221981625,238092981509.02747
3549592.3890593685,237426135243.36795
3556153.556137113,236761647729.42175
3562714.7232148563,236099508081.47272
3569275.8902926003,235439705726.1785
3575837.0573703437,234782230465.98117
3582398.2244480876,234127072622.91052
3588959.391525831,233474223427.5794
3595520.5586035755,232823674506.8731
3602081.725681319,232175417478.44772
3608642.892759063,231529443947.02628
3615204.0598368063,230885745504.84607
3621765.2269145497,230244313732.10785
3628326.393992294,229605140197.4274
3634887.5610700375,228968216458.2893
3641448.7281477815,228333534061.50275
3648009.895225525,227701084543.66052
3654571.062303269,227070859431.59927
3661132.2293810127,226442850242.86386
3667693.3964587566,225817048486.17307
3674254.5635365,225193445661.88907
3680815.730614244,224572033262.48892
3687376.8976919875,223952802773.04007
3693938.0647697314,223335745671.67773
3700499.2318474753,222720853430.0867
3707060.3989252187,222108117513.98547
3713621.5660029626,221497529383.61414
3720182.733080706,220889080494.22604
3726743.90015845,220282762296.58267
3733305.067236194,219678566237.4525
3739866.234313938,219076483760.1138
3746427.4013916813,218476506304.8613
3752988.568469425,217878625309.51697
3759549.7355471686,217282832209.94522
3766110.902624913,216689118440.57242
3772672.0697026565,216097475434.91092
3779233.2367804004,215507894626.08813
3785794.403858144,214920367447.3797
3792355.5709358873,214334885332.7485
3798916.738013631,213751439717.38818
3805477.905091375,213170022038.2724
3812039.072169119,212590623734.70935
3818600.2392468625,212013236248.90216
3825161.4063246064,211437851026.51477
3831722.57340235,210864459517.24426
3838283.740480094,210293053175.39893
3844844.9075578377,209723623460.48328
3851406.0746355816,209156161837.7893
3857967.241713325,208590659778.99457
3864528.4087910685,208027108762.76736
3871089.575868813,207465500275.3796
3877650.7429465563,206905825811.3262
3884211.9100243,206348076873.95334
3890773.0771020437,205792244976.09378
3897334.2441797876,205238321640.71118
3903895.411257531,204686298401.5524
3910456.5783352754,204136166803.8089
3917017.745413019,203587918404.78732
3923578.912490763,203041544774.5893
3930140.079568506,202497037496.80127
3936701.24664625,201954388169.19443
3943262.413723994,201413588404.43488
3949823.5808017375,200874629830.80524
3956384.7478794814,200337504092.93707
3962945.914957225,199802202852.55542
3969507.082034969,199268717789.23578
3976068.2491127127,198737040601.17337
3982629.4161904566,198207163005.96582
3989190.5832682,197679076741.41113
3995751.750345944,197152773566.3179
4002312.9174236874,196628245261.3333
4008874.0845014313,196105483629.78574
4015435.2515791752,195584480498.54483
4021996.418656919,195065227718.89993
4028557.5857346626,194547717167.45688
4035118.752812406,194031940747.05536
4041679.91989015,193517890387.70752
4048241.086967894,193005558047.55984
4054802.254045638,192494935713.87897
4061363.4211233812,191986015404.0639
4067924.588201125,191478789166.68665
4074485.7552788686,190973249082.56302
4081046.922356613,190469387265.85678
4087608.0894343564,189967195865.21875
4094169.2565121003,189466667064.96573
4100730.423589844,188967793086.30154
4107291.5906675877,188470566188.58414
4113852.757745331,187974978670.6448
4120413.924823075,187481022872.163
4126975.091900819,186988691175.10352
4133536.2589785624,186497976005.22263
4140097.4260563063,186008869833.6507
4146658.59313405,185521365178.5601
4153219.760211794,185035454606.92746
4159780.9272895376,184551130736.40292
4166342.0943672815,184068386237.29782
4172903.261445025,183587213834.70532
4179464.428522769,183107606310.77216
4186025.595600513,182629556507.13867
4192586.7626782567,182153057327.56967
4199147.929756,181678101740.8018
4205709.096833744,181204682783.6361
4212270.263911488,180732793564.30972
4218831.430989231,180262427266.18936
4225392.598066975,179793577151.8356
4231953.765144719,179326236567.5046
4238514.932222463,178860398948.1723
4245076.099300207,178396057823.20798
4251637.26637795,177933206822.88348
4258198.433455694,177471839686.02264
4264759.600533438,177011950269.2994
4271320.767611181,176553532559.0771
4277881.934688926,176096580687.38416
4284443.101766669,175641088955.01007
4291004.268844413,175187051868.56293
4297565.435922156,174734464248.9492
4304126.6029999,174283321373.00964
4310687.770077644,173833618613.91953
4317248.937155388,173385351339.49463
4323810.104233132,172938514912.35852
4330371.271310875,172493104690.10977
4336932.438388619,172049116025.4901
4343493.605466363,171606544266.5533
4350054.7725441065,171165384756.83466
4356615.93962185,170725632835.52112
4363177.106699593,170287283837.62222
4369738.273777337,169850333094.14215
4376299.440855081,169414775932.2521
4382860.607932826,168980607675.46347
4389421.775010569,168547823643.80246
4395982.9420883125,168116419153.9847
4402544.109166057,167686389519.59177
4409105.2762438,167257730051.2477
4415666.443321544,166830436056.797
4422227.610399287,166404502841.4833
4428788.777477032,165979925708.12943
4435349.944554775,165556699957.31805
4441911.1116325185,165134820887.57355
4448472.278710263,164714283795.54532
4455033.445788006,164295083976.19153
4461594.612865751,163877216722.96454
4468155.779943494,163460677327.99725
4474716.947021238,163045461082.291
4481278.114098981,162631563275.90396
4487839.281176725,162218979198.14185
4494400.448254469,161807704137.749
4500961.615332212,161397733383.10135
4507522.782409956,160989062222.40063
4514083.9494877,160581685943.86984
4520645.1165654445,160175599835.95074
4527206.283643188,159770799187.50177
4533767.450720931,159367279287.99863
4540328.617798675,158965035427.73584
4546889.784876419,158564062898.02997
4553450.951954163,158164356991.42474
4560012.119031906,157765913001.89725
4566573.28610965,157368726225.0669
4573134.453187394,156972791958.40527
4579695.620265137,156578105501.44815
4586256.787342881,156184662156.00952
4592817.954420625,155792457226.39734
4599379.12149837,155401486019.63138
4605940.288576113,155011743845.66302
4612501.4556538565,154623226017.59732
4619062.6227316,154235927851.917
4625623.789809343,153849844668.70865
4632184.956887088,153464971791.89157
4638746.123964831,153081304549.4484
4645307.291042575,152698838273.65848
4651868.458120318,152317568301.3333
4658429.625198063,151937489974.0552
4664990.792275807,151558598638.4177
4671551.95935355,151180889646.2691
4678113.126431294,150804358354.9588
4684674.293509038,150429000127.58585
4691235.460586782,150054810333.25146
4697796.627664525,149681784347.3131
4704357.7947422685,149309917551.64288
4710918.961820012,148939205334.88824
4717480.128897756,148569643092.7366
4724041.2959755,148201226228.1823
4730602.463053244,147833950151.7983
4737163.630130988,147467810282.0102
4743724.797208732,147102802045.37497
4750285.964286475,146738920876.86252
4756847.131364219,146376162220.142
4763408.298441962,146014521527.87173
4769969.465519707,145653994261.99316
4776530.63259745,145294575894.02985
4783091.799675194,144936261905.3902
4789652.966752937,144579047787.67557
4796214.1338306805,144222929042.99292
4802775.300908426,143867901184.27243
4809336.467986169,143513959735.59106
4815897.635063913,143161100232.50095
4822458.802141656,142809318222.36432
4829019.969219401,142458609264.6938
4835581.136297144,142108968931.5001
4842142.303374887,141760392807.6453
4848703.470452631,141412876491.20474
4855264.637530375,141066415593.83487
4861825.804608119,140721005741.15042
4868386.971685863,140376642573.10928
4874948.138763607,140033321744.4065
4881509.30584135,139691038924.8782
4888070.472919094,139349789799.91547
4894631.639996838,139009570070.88934
4901192.807074581,138670375455.5874
4907753.974152325,138332201688.66296
4914315.141230069,137995044522.0981
4920876.308307813,137658899725.68118
4927437.475385556,137323763087.50018
4933998.642463299,136989630414.45326
4940559.809541045,136656497532.77779
4947120.976618788,136324360288.59988
4953682.143696532,135993214548.50581
4960243.310774275,135663056200.1374
4966804.477852019,135333881152.8139
4973365.644929763,135005685338.18245
4979926.812007506,134678464710.90025
4986487.97908525,134352215249.35107
4993049.146162993,134026932956.40044
4999610.313240738,133702613860.19188
5006171.480318481,133379254014.99023
5012732.6473962255,133056849502.0753
5019293.814473969,132735396430.69241
5025854.981551713,132414890939.06503
5032416.148629457,132095329195.47684
5038977.3157072,131776707399.43059
5045538.482784944,131459021782.89311
5052099.649862687,131142268611.6358
5058660.8169404315,130826444186.68358
5065221.984018175,130511544845.88557
5071783.151095918,130197566965.6266
5078344.318173662,129884506962.70049
5084905.485251407,129572361296.37741
5091466.652329151,129261126470.70558
5098027.819406894,128950799037.10968
5104588.9864846375,128641375597.37723
5111150.153562382,128332852807.17621
5117711.320640125,128025227380.33148
5124272.487717869,127718496094.22878
5130833.654795612,127412655796.95471
5137394.821873356,127107703417.21889
5143955.9889511,126803635979.22801
5150517.156028844,126500450633.38834
5157078.323106588,126198144754.373
5163639.490184331,125896715843.36751
5170200.657262076,125596161402.52863
5176761.824339819,125296478931.99506
5183322.991417563,124997665929.94858
5189884.158495306,124699719892.67558
5196445.32557305,124402638314.6286
5203006.492650794,124106418688.48816
5209567.659728537,123811058505.22511
5216128.826806281,123516555254.16254
5222689.993884025,123222906423.03856
5229251.1609617695,122930109498.06903
5235812.328039513,122638161964.0106
5242373.495117256,122347061304.22388
5248934.662195,122056805000.73703
5255495.829272744,121767390534.30959
5262056.996350488,121478815384.49635
5268618.163428231,121191077029.71198
5275179.330505975,120904172947.29535
5281740.497583719,120618100613.57452
5288301.664661463,120332857503.93198
5294862.831739207,120048441092.87013
5301423.99881695,119764848854.07693
5307985.165894694,119482078260.4924
5314546.332972438,119200126784.37451
5321107.5000501815,118918991897.3663
5327668.667127925,118638671070.56303
5334229.834205668,118359161774.57944
5340791.001283413,118080461479.61763
5347352.168361156,117802567655.53528
5353913.3354389,117525477771.914
5360474.502516644,117249189298.12851
5367035.669594388,116973699703.41576
5373596.836672132,116699006456.94466
5380158.003749875,116425107027.88612
5386719.170827619,116151998885.48378
5393280.337905362,115879679499.12459
5399841.504983107,115608146338.41046
5406402.67206085,115337396873.22998
5412963.8391385935,115067428573.83067
5419525.006216337,114798238910.89153
5426086.173294081,114529825355.5966
5432647.340371826,114262185379.70824
5439208.507449569,113995316455.6414
5445769.674527313,113729216056.53833
5452330.841605057,113463881656.34386
5458892.0086828,113199310729.8807
5465453.175760544,112935500752.92616
5472014.342838287,112672449202.28845
5478575.509916031,112410153555.88438
5485136.676993775,112148611292.81694
5491697.844071519,111887819893.45409
5498259.011149262,111627776839.50755
5504820.178227006,111368479614.1127
5511381.345304751,111109925701.90866
5517942.512382494,110852112589.11946
5524503.679460238,110595037763.63542
5531064.846537981,110338698715.09555
5537626.013615726,110083092934.9703
5544187.180693469,109828217916.64539
5550748.347771212,109574071155.50589
5557309.514848956,109320650149.0214
5563870.681926699,109067952396.83185
5570431.849004445,108815975400.83397
5576993.016082188,108564716665.26851
5583554.183159932,108314173696.80846
