r_kms,column_density_per_cm2
26915901.524569128,57802310190.57773
26931308.451028522,57759992352.27838
26946715.377487924,57717716341.096504
26962122.30394732,57675482100.0486
26977529.23040672,57633289572.20978
26992936.15686612,57591138700.71485
27008343.083325516,57549029428.75951
27023750.00978492,57506961699.60119
27039156.936244313,57464935456.56042
27054563.862703715,57422950643.02174
27069970.78916311,57381007202.43503
27085377.71562251,57339105078.31653
27100784.642081905,57297244214.2501
27116191.568541307,57255424553.88848
27131598.495000705,57213646040.95438
27147005.421460103,57171908619.24195
27162412.3479195,57130212232.61787
27177819.2743789,57088556825.022804
27193226.200838298,57046942340.47274
27208633.127297696,57005368723.06029
27224040.053757098,56963835916.95616
27239446.980216492,56922343866.41059
27254853.906675894,56880892515.75483
27270260.83313529,56839481809.4026
27285667.75959469,56798111691.851776
27301074.68605409,56756782107.685776
27316481.612513486,56715493001.575455
27331888.538972884,56674244318.2805
27347295.465432283,56633036002.65137
27362702.39189168,56591867999.63095
27378109.31835108,56550740254.25639
27393516.24481048,56509652711.66102
27408923.171269875,56468605317.07619
27424330.097729277,56427598015.83333
27439737.024188675,56386630753.36591
27455143.950648073,56345703475.211655
27470550.87710747,56304816127.0146
27485957.80356687,56263968654.52741
27501364.730026267,56223161003.61368
27516771.656485666,56182393120.25029
27532178.582945064,56141664950.52996
27547585.50940446,56100976440.663765
27562992.43586386,56060327536.98382
27578399.36232326,56019718185.946106
27593806.28878266,55979148334.13329
27609213.215242058,55938617928.25774
27624620.141701456,55898126915.164734
27640027.068160854,55857675241.83575
27655433.994620252,55817262855.39185
27670840.92107965,55776889703.097466
27686247.84753905,55736555732.364136
27701654.773998447,55696260890.75467
27717061.700457845,55656005125.98757
27732468.626917243,55615788385.94163
27747875.553376645,55575610618.66101
27763282.47983604,55535471772.360855
27778689.40629544,55495371795.43311
27794096.33275484,55455310636.45333
27809503.259214237,55415288244.18784
27824910.185673635,55375304567.60215
27840317.112133034,55335359555.87009
27855724.03859243,55295453158.384544
27871130.96505183,55255585324.76959
27886537.89151123,55215756004.89466
27901944.817970626,55175965148.891365
27917351.744430028,55136212707.173325
27932758.670889422,55096498630.46082
27948165.597348824,55056822869.812325
27963572.523808222,55017185376.66886
27978979.45026762,54977586102.9258
27994386.37672702,54938025001.11077
28009793.303186417,54898502024.776566
28025200.22964582,54859017127.84888
28040607.156105213,54819570264.26082
28056014.082564615,54780161387.95174
28071421.00902401,54740790452.86768
28086827.93548341,54701457412.96181
28102234.861942805,54662162222.19462
28117641.788402207,54622904834.534515
28133048.7148616,54583685203.95799
28148455.641321003,54544503284.4502
28163862.567780405,54505359030.00517
28179269.4942398,54466252394.626305
28194676.4206992,54427183332.32667
28210083.347158596,54388151797.12949
28225490.273617998,54349157743.068474
28240897.200077392,54310201124.188194
28256304.126536794,54271281894.54451
28271711.05299619,54232400008.20497
28287117.97945559,54193555419.24916
28302524.905914985,54154748081.76914
28317931.832374386,54115977949.86988
28333338.75883379,54077244977.66957
28348745.685293183,54038549119.300125
28364152.611752585,53999890328.90754
28379559.53821198,53961268560.65229
28394966.46467138,53922683768.709785
28410373.391130775,53884135907.27074
28425780.317590177,53845624930.54162
28441187.24404957,53807150792.74507
28456594.170508973,53768713448.120316
28472001.09696837,53730312850.9236
28487408.02342777,53691948955.42859
28502814.949887168,53653621715.92685
28518221.876346566,53615331086.72822
28533628.802805968,53577077022.1613
28549035.729265362,53538859476.5739
28564442.655724764,53500678404.33334
28579849.58218416,53462533759.82717
28595256.50864356,53424425497.46332
28610663.43510296,53386353571.67075
28626070.361562356,53348317936.89982
28641477.288021754,53310318547.622765
28656884.214481153,53272355358.33419
28672291.14094055,53234428323.55146
28687698.06739995,53196537397.81523
28703104.99385935,53158682535.68991
28718511.920318745,53120863691.76411
28733918.846778147,53083080820.65114
28749325.77323754,53045333876.9895
28764732.699696943,53007622815.443344
28780139.62615634,52969947590.70298
28795546.55261574,52932308157.485405
28810953.479075138,52894704470.53473
28826360.405534536,52857136484.62272
28841767.331993934,52819604154.549324
28857174.258453332,52782107435.1432
28872581.18491273,52744646281.26215
28887988.111372128,52707220647.79369
28903395.03783153,52669830489.65567
28918801.964290928,52632475761.7966
28934208.890750326,52595156419.19643
28949615.817209724,52557872416.8669
28965022.743669122,52520623709.85218
28980429.67012852,52483410253.22944
28995836.59658792,52446232002.10937
29011243.523047317,52409088911.636765
29026650.449506715,52371980936.991104
29042057.375966113,52334908033.38712
29057464.302425515,52297870156.075424
29072871.228884913,52260867260.34304
29088278.15534431,52223899301.514084
29103685.08180371,52186966234.950294
29119092.008263107,52150068016.05174
29134498.934722506,52113204600.25738
29149905.861181904,52076375943.0457
29165312.7876413,52039581999.93545
29180719.7141007,52002822726.48615
29196126.6405601,51966098078.29891
29211533.567019496,51929408011.016945
29226940.493478898,51892752480.3264
29242347.419938292,51856131441.95699
29257754.346397694,51819544851.682655
29273161.272857092,51782992665.32236
29288568.19931649,51746474838.74079
29303975.12577589,51709991327.84907
29319382.052235287,51673542088.60553
29334788.978694685,51637127077.0165
29350195.905154083,51600746249.137054
29365602.831613485,51564399561.07182
29381009.75807288,51528086968.975784
29396416.68453228,51491808429.055115
29411823.610991675,51455563897.568016
29427230.537451077,51419353330.82554
29442637.46391047,51383176685.19254
29458044.390369873,51347033917.08849
29473451.31682927,51310924982.9884
29488858.24328867,51274849839.42379
29504265.16974807,51238808442.98361
29519672.096207466,51202800750.31518
29535079.022666868,51166826718.12525
29550485.949126262,51130886303.180984
29565892.875585664,51094979462.31093
29581299.80204506,51059106152.4062
29596706.72850446,51023266330.42146
29612113.654963855,50987459953.37614
29627520.581423257,50951686978.355446
29642927.50788266,50915947362.51164
29658334.434342053,50880241063.06523
29673741.360801455,50844568037.306114
29689148.28726085,50808928242.594955
29704555.21372025,50773321636.36444
29719962.140179645,50737748176.12056
29735369.066639047,50702207819.44409
29750775.99309844,50666700523.99193
29766182.919557843,50631226247.49858
29781589.846017238,50595784947.777626
29796996.77247664,50560376582.72334
29812403.69893604,50525001110.31224
29827810.625395436,50489658488.604706
29843217.551854838,50454348675.746765
29858624.478314232,50419071629.97179
29874031.404773634,50383827309.602356
29889438.33123303,50348615673.05216
29904845.25769243,50313436678.82795
29920252.184151825,50278290285.5316
29935659.110611226,50243176451.86229
29951066.037070625,50208095136.61867
29966472.963530023,50173046298.70127
29981879.88998942,50138029897.114944
29997286.81644882,50103045890.97147
30012693.74290822,50068094239.4923
30028100.669367615,50033174902.0115
30043507.595827017,49998287837.978874
30058914.52228641,49963433006.96325
30074321.448745813,49928610368.65619
30089728.37520521,49893819882.875824
30105135.30166461,49859061509.57117
30120542.228124008,49824335208.82678
30135949.154583406,49789640940.86802
30151356.081042804,49754978666.06687
30166763.007502202,49720348344.948326
30182169.9339616,49685749938.197945
30197576.860421,49651183406.67023
30212983.7868804,49616648711.39827
30228390.7133398,49582145813.60524
30243797.639799196,49547674674.717674
30259204.566258594,49513235256.38163
30274611.492717993,49478827520.483086
30290018.41917739,49444451429.17529
30305425.34563679,49410106944.919914
30320832.272096187,49375794030.560684
30336239.198555585,49341512649.57836
30351646.125014983,49307262766.07346
30367053.05147438,49273044344.207886
30382459.977933783,49238857348.14842
30397866.90439318,49204701742.06719
30413273.83085258,49170577490.1417
30428680.757311977,49136484556.5552
30444087.683771376,49102422905.49693
30459494.610230774,49068392501.16229
30474901.53669017,49034393307.753174
30490308.46314957,49000425289.47813
30505715.389608968,48966488410.55273
30521122.316068366,48932582635.199684
30536529.242527768,48898707927.64923
30551936.168987162,48864864252.1393
30567343.095446564,48831051572.91578
30582750.021905962,48797269854.2328
30598156.94836536,48763519060.35298
30613563.87482476,48729799155.5477
30628970.801284157,48696110104.097275
30644377.727743555,48662451870.2914
30659784.654202953,48628824418.4292
30675191.580662355,48595227712.81968
30690598.50712175,48561661717.78181
30706005.43358115,48528126397.64497
30721412.360040545,48494621716.74911
30736819.286499947,48461147639.44504
30752226.212959345,48427704130.094696
30767633.139418744,48394291153.07145
30783040.06587814,48360908672.76033
30798446.99233754,48327556653.55834
30813853.918796938,48294235059.87471
30829260.845256336,48260943856.1312
30844667.771715738,48227683006.76235
30860074.698175132,48194452476.21576
30875481.624634534,48161252228.952415
30890888.55109393,48128082229.446945
30906295.47755333,48094942442.1879
30921702.404012725,48061832831.67804
30937109.330472127,48028753362.434654
30952516.256931525,47995703998.98983
30967923.183390923,47962684705.890724
30983330.109850325,47929695447.699936
30998737.03630972,47896736188.99571
31014143.96276912,47863806894.37227
31029550.889228515,47830907528.440186
31044957.815687917,47798038055.82657
31060364.74214731,47765198441.17545
31075771.668606713,47732388649.14808
31091178.595066108,47699608644.42321
31106585.52152551,47666858391.69742
31121992.44798491,47634137855.68544
31137399.374444306,47601447001.120476
31152806.300903708,47568785792.754486
31168213.227363102,47536154195.358574
31183620.153822504,47503552173.72321
31199027.0802819,47470979692.65872
31214434.0067413,47438436716.995415
31229840.933200695,47405923211.584045
31245247.859660096,47373439141.29616
31260654.786119495,47340984471.02437
31276061.712578893,47308559165.682686
31291468.63903829,47276163190.20698
31306875.56549769,47243796509.555145
31322282.49195709,47211459088.707634
31337689.418416485,47179150892.66769
31353096.344875887,47146871886.46174
31368503.27133528,47114622035.13977
31383910.197794683,47082401303.77568
31399317.124254078,47050209657.467606
31414724.05071348,47018047061.33841
31430130.977172878,46985913480.53591
31445537.903632276,46953808880.23337
31460944.830091674,46921733225.62983
31476351.756551072,46889686481.9505
31491758.683010474,46857668614.44718
31507165.60946987,46825679588.39862
31522572.53592927,46793719369.11094
31537979.462388664,46761787921.91803
31553386.388848066,46729885212.18201
31568793.315307464,46698011205.29351
31584200.241766863,46666165866.67231
31599607.16822626,46634349161.767525
31615014.09468566,46602561056.05821
31630421.021145057,46570801515.053764
31645827.947604455,46539070504.29429
31661234.874063853,46507367989.35117
31676641.80052325,46475693935.827446
31692048.726982653,46444048309.35827
31707455.65344205,46412431075.61145
31722862.57990145,46380842200.28785
31738269.506360848,46349281649.121925
31753676.432820246,46317749387.88219
31769083.359279644,46286245382.37172
31784490.285739042,46254769598.4287
31799897.21219844,46223322001.92685
31815304.138657838,46191902558.77607
31830711.065117236,46160511234.92287
31846117.991576634,46129147996.35096
31861524.918036032,46097812809.081856
31876931.844495434,46066505639.1753
31892338.770954832,46035226452.73001
31907745.69741423,46003975215.88413
31923152.62387363,45972751894.81587
31938559.550333027,45941556455.744156
31953966.476792425,45910388864.9292
31969373.403251823,45879249088.6731
31984780.32971122,45848137093.32059
32000187.25617062,45817052845.259575
32015594.18263002,45785996310.92195
32031001.109089416,45754967456.78412
32046408.035548817,45723966249.36783
32061814.962008215,45692992655.240814
32077221.888467614,45662046641.017555
32092628.81492701,45631128173.36006
32108035.74138641,45600237218.97855
32123442.667845808,45569373744.632324
32138849.594305206,45538537717.13052
32154256.520764608,45507729103.33297
32169663.447224002,45476947870.151024
32185070.373683404,45446193984.54842
32200477.3001428,45415467413.54218
32215884.2266022,45384768124.203514
32231291.153061595,45354096083.65877
32246698.079520997,45323451259.090385
32262105.005980395,45292833617.73789
32277511.932439793,45262243126.898895
32292918.858899195,45231679753.93023
32308325.78535859,45201143466.24884
32323732.71181799,45170634231.33313
32339139.638277385,45140152016.72396
32354546.564736787,45109696790.02586
32369953.49119618,45079268518.90832
32385360.417655583,45048867171.10695
32400767.344114978,45018492714.42492
32416174.27057438,44988145116.73427
32431581.197033778,44957824345.97727
32446988.123493176,44927530370.168045
32462395.049952578,44897263157.394035
32477801.976411972,44867022675.81759
32493208.902871374,44836808893.677734
32508615.82933077,44806621779.291954
32524022.75579017,44776461301.058044
32539429.682249565,44746327427.456154
32554836.608708967,44716220127.0509
32570243.53516836,44686139368.49369
32585650.461627763,44656085120.52513
32601057.38808716,44626057351.97769
32616464.31454656,44596056031.778595
32631871.24100596,44566081128.95298
32647278.167465355,44536132612.62732
32662685.093924757,44506210452.0333
32678092.02038415,44476314616.51202
32693498.946843553,44446445075.51877
32708905.873302948,44416601798.62853
32724312.79976235,44386784755.54197
32739719.726221748,44356993916.09253
32755126.652681146,44327229250.254555
32770533.579140544,44297490728.15289
32785940.505599942,44267778320.07442
32801347.432059344,44238091996.482445
32816754.35851874,44208431728.0362
32832161.28497814,44178797485.6195
32847568.211437535,44149189240.38974
32862975.137896936,44119606963.93528
32878382.06435633,44090050628.363144
32893788.990815733,44060520205.86055
32909195.91727513,44031015668.618675
32924602.84373453,44001536988.8329
32940009.770193927,43972084138.70285
32955416.696653325,43942657090.4327
32970823.623112723,43913255816.23119
32986230.54957212,43883880288.31191
33001637.476031523,43854530478.89338
33017044.402490918,43825206360.19925
33032451.32895032,43795907904.45844
33047858.255409718,43766635083.905396
33063265.181869116,43737387870.78008
33078672.108328514,43708166237.328316
33094079.034787912,43678970155.80183
33109485.96124731,43649799598.4585
33124892.88770671,43620654537.56248
33140299.814166106,43591534945.384346
33155706.740625504,43562440794.201385
33171113.667084906,43533372056.29759
33186520.593544304,43504328703.964005
33201927.520003702,43475310709.49873
33217334.4464631,43446318045.20725
33232741.3729225,43417350683.40248
33248148.299381897,43388408596.405045
33263555.225841295,43359491756.54338
33278962.152300693,43330600136.15392
33294369.07876009,43301733707.58133
33309776.00521949,43272892443.1786
33325182.93167889,43244076315.30729
33340589.858138286,43215285296.33769
33355996.784597687,43186519358.64899
33371403.711057086,43157778474.62945
33386810.637516484,43129062616.676605
33402217.56397588,43100371757.19751
33417624.49043528,43071705868.60876
33433031.416894678,43043064923.33683
33448438.343354076,43014448893.818184
33463845.269813474,42985857752.4995
33479252.196272872,42957291471.8378
33494659.122732274,42928750024.30074
33510066.04919167,42900233382.3667
33525472.97565107,42871741518.52503
33540879.902110465,42843274405.27623
33556286.82856987,42814832015.132126
33571693.75502926,42786414320.616104
33587100.68148866,42758021294.26327
33602507.60794806,42729652908.62066
33617914.53440746,42701309136.24746
33633321.46086686,42672989949.71515
33648728.387326255,42644695321.60776
33664135.31378566,42616425224.52208
33679542.24024505,42588179631.06778
33694949.16670445,42559958513.86773
33710356.09316385,42531761845.558105
33725763.01962325,42503589598.78865
33741169.946082644,42475441746.22289
33756576.872542046,42447318260.5383
33771983.79900145,42419219114.42657
33787390.72546084,42391144280.593765
33802797.651920244,42363093731.7606
33818204.57837964,42335067440.66261
33833611.50483904,42307065380.05039
33849018.431298435,42279087522.6898
33864425.35775784,42251133841.36219
33879832.28421723,42223204308.86467
33895239.21067663,42195298898.01026
33910646.13713603,42167417581.628174
33926053.06359543,42139560332.56402
33941459.99005483,42111727123.68006
33956866.916514225,42083917927.8554
33972273.84297363,42056132717.9863
33987680.76943302,42028371466.9863
34003087.69589242,42000634147.78659
34018494.62235182,41972920733.336136
34033901.54881122,41945231196.60203
34049308.475270614,41917565510.5696
34064715.401730016,41889923648.24284
34080122.32818942,41862305582.644516
34095529.25464881,41834711286.81647
34110936.181108214,41807140733.819885
34126343.10756761,41779593896.73554
34141750.03402701,41752070748.664055
34157156.960486405,41724571262.72621
34172563.88694581,41697095412.06314
34187970.8134052,41669643169.836655
34203377.7398646,41642214509.229515
34218784.666324005,41614809403.44568
34234191.5927834,41587427825.71061
34249598.5192428,41560069749.27156
34265005.445702195,41532735147.39786
34280412.3721616,41505423993.38117
34295819.29862099,41478136260.53585
34311226.22508039,41450871922.19922
34326633.15153979,41423630951.73182
34342040.07799919,41396413322.517815
34357447.00445859,41369219007.96522
34372853.930917986,41342047981.50625
34388260.85737738,41314900216.597664
34403667.78383678,41287775686.721054
34419074.710296184,41260674365.38319
34434481.63675558,41233596226.11635
34449888.56321497,41206541242.4787
34465295.489674374,41179509388.05455
34480702.41613378,41152500636.45483
34496109.34259317,41125514961.3173
34511516.26905257,41098552336.30707
34526923.195511974,41071612735.11684
34542330.12197137,41044696131.46732
34557737.04843076,41017802499.10768
34573143.974890165,40990931811.8158
34588550.90134957,40964084043.39879
34603957.82780896,40937259167.69332
34619364.754268356,40910457158.566055
34634771.68072776,40883677989.91411
34650178.60718716,40856921635.66537
34665585.533646554,40830188069.77903
34680992.460105956,40803477266.245995
34696399.38656536,40776789199.08932
34711806.31302475,40750123842.36468
34727213.239484146,40723481170.16084
34742620.16594355,40696861156.60017
34758027.09240295,40670263775.83902
34773434.018862344,40643689002.06835
34788840.94532174,40617136809.5142
34804247.87178114,40590607172.438156
34819654.79824054,40564100065.13794
34835061.72469994,40537615461.94794
34850468.65115934,40511153337.239784
34865875.57761874,40484713665.422874
34881282.504078135,40458296420.94499
34896689.43053753,40431901578.29289
34912096.35699693,40405529111.99294
34927503.28345633,40379178996.61171
34942910.20991573,40352851206.75664
34958317.13637513,40326545717.07668
34973724.06283452,40300262502.26303
34989130.989293925,40274001537.049736
35004537.91575332,40247762796.21452
35019944.84221272,40221546254.57945
35035351.76867212,40195351887.01171
35050758.69513152,40169179668.42439
35066165.62159091,40143029573.777306
35081572.548050314,40116901578.07784
35096979.474509716,40090795656.381744
35112386.40096911,40064711783.794136
35127793.32742851,40038649935.4703
35143200.25388791,40012610086.61677
35158607.18034731,39986592212.49225
35174014.1068067,39960596288.4087
35189421.033266105,39934622289.73236
35204827.9597255,39908670191.884964
35220234.8861849,39882739970.3449
35235641.812644295,39856831600.64847
35251048.7391037,39830945058.39116
35266455.6655631,39805080319.22918
35281862.59202249,39779237358.880806
35297269.518481895,39753416153.128105
35312676.44494129,39727616677.81857
35328083.37140069,39701838908.866974
35343490.297860086,39676082822.25739
35358897.22431949,39650348394.04538
35374304.15077888,39624635600.36032
35389711.077238284,39598944417.40806
35405118.003697686,39573274821.47384
35420524.93015708,39547626788.92548
35435931.85661648,39522000296.21698
35451338.78307588,39496395319.892624
35466745.70953528,39470811836.59159
35482152.63599467,39445249823.05318
35497559.562454075,39419709256.122986
35512966.48891347,39394190112.760124
35528373.41537287,39368692370.045906
35543780.341832265,39343216005.19507
35559187.26829167,39317760995.57107
35574594.19475107,39292327318.70904
35590001.12121046,39266914952.35654
35605408.047669865,39241523874.61307
35620814.97412926,39216154063.920555
35636221.90058866,39190805498.755325
35651628.827048056,39165478157.596954
35667035.75350746,39140172018.928314
35682442.67996686,39114887061.23571
35697849.606426254,39089623263.00894
35713256.53288565,39064380602.7415
35728663.45934505,39039159058.93058
35744070.38580445,39013958610.077225
35759477.31226385,38988779234.68645
35774884.23872324,38963620911.26731
35790291.16518264,38938483618.33305
35805698.091642044,38913367334.401184
35821105.01810144,38888272037.99358
35836511.94456084,38863197707.63667
35851918.87102024,38838144321.86141
35867325.79747964,38813111859.20354
35882732.72393903,38788100298.20357
35898139.65039843,38763109617.40698
35913546.576857835,38738139795.36428
35928953.50331723,38713190810.63116
35944360.429776624,38688262641.768555
35959767.356236026,38663355267.342766
35975174.28269543,38638468665.92564
35990581.20915482,38613602816.09458
36005988.135614224,38588757696.43276
36021395.062073626,38563933285.529175
36036801.98853302,38539129561.97874
36052208.914992414,38514346504.38247
36067615.841451816,38489584091.347565
36083022.76791122,38464842301.48751
36098429.69437061,38440121113.42221
36113836.62083001,38415420505.77812
36129243.547289416,38390740457.18833
36144650.47374881,38366080946.29272
36160057.400208205,38341441951.73804
36175464.32666761,38316823452.178055
36190871.25312701,38292225426.27367
36206278.1795864,38267647852.69305
36221685.1060458,38243090710.11171
36237092.0325052,38218553977.21266
36252498.9589646,38194037632.68657
36267905.885423996,38169541655.231804
36283312.81188339,38145066023.55462
36298719.7383428,38120610716.369255
36314126.66480219,38096175712.39805
36329533.59126159,38071760990.37163
36344940.51772099,38047366529.02895
36360347.44418039,38022992307.117485
36375754.370639786,37998638303.39328
36391161.29709918,37974304496.62123
36406568.22355858,37949990865.57506
36421975.150017984,37925697389.03746
36437382.07647738,37901424045.80036
36452789.00293677,37877170814.664894
36468195.92939618,37852937674.44164
36483602.85585558,37828724603.95074
36499009.78231497,37804531582.02194
36514416.708774365,37780358587.49486
36529823.635233775,37756205599.21906
36545230.56169317,37732072596.05417
36560637.48815256,37707959556.87005
36576044.41461197,37683866460.546906
36591451.34107137,37659793285.975494
36606858.26753076,37635740012.05717
36622265.193990156,37611706617.704056
36637672.120449565,37587693081.839264
36653079.04690896,37563699383.39693
36668485.973368354,37539725501.32241
36683892.89982775,37515771414.57243
36699299.82628716,37491837102.11524
36714706.75274655,37467922542.93071
36730113.67920595,37444027716.01054
36745520.605665356,37420152600.35835
36760927.53212475,37396297174.98991
36776334.458584145,37372461418.93324
36791741.38504354,37348645311.22876
36807148.31150295,37324848830.92946
36822555.23796234,37301071957.10104
36837962.16442174,37277314668.822136
36853369.09088113,37253576945.18436
36868776.01734054,37229858765.29257
36884182.943799935,37206160108.26495
36899589.87025933,37182480953.23328
36914996.79671874,37158821279.34293
36930403.72317813,37135181065.753235
36945810.64963753,37111560291.6375
36961217.57609692,37087958936.183235
36976624.50255633,37064376978.59231
36992031.429015726,37040814398.08116
37007438.35547512,37017271173.88093
37022845.28193452,36993747285.23765
37038252.208393924,36970242711.41245
37053659.13485332,36946757431.68168
37069066.06131271,36923291425.33712
37084472.98777212,36899844671.68621
37099879.91423152,36876417150.052185
37115286.84069091,36853008839.77426
37130693.767150305,36829619720.20784
37146100.693609715,36806249770.72473
37161507.62006911,36782898970.71329
37176914.5465285,36759567299.57867
37192321.472987905,36736254736.74296
37207728.39944731,36712961261.6455
37223135.3259067,36689686853.74296
37238542.252366096,36666431492.5096
37253949.1788255,36643195157.43749
37269356.1052849,36619977828.036736
37284763.031744294,36596779483.835625
37300169.95820369,36573600104.38098
37315576.8846631,36550439669.23823
37330983.81112249,36527298157.99173
37346390.73758189,36504175550.244965
37361797.66404129,36481071825.62079
37377204.59050069,36457986963.76165
37392611.516960084,36434920944.32986
37408018.44341948,36411873747.00776
37423425.36987888,36388845351.49807
37438832.29633828,36365835737.524086
37454239.22279768,36342844884.8299
37469646.14925708,36319872773.18076
37485053.07571648,36296919382.36324
37500460.002175875,36273984692.18557
37515866.92863527,36251068682.47783
37531273.85509467,36228171333.09232
37546680.78155407,36205292623.90382
37562087.70801347,36182432534.8098
37577494.63447286,36159591045.73083
37592901.560932264,36136768136.61077
37608308.487391666,36113963787.41717
37623715.41385106,36091177978.14151
37639122.34031046,36068410688.79954
37654529.26676986,36045661899.43159
37669936.19322926,36022931590.10293
37685343.11968865,36000219740.90407
37700750.046148054,35977526331.9511
37716156.972607456,35954851343.38609
37731563.89906685,35932194755.37738
37746970.82552625,35909556548.119965
37762377.75198565,35886936701.83589
37777784.67844505,35864335196.77458
37793191.60490444,35841752013.21332
37808598.531363845,35819187131.45751
37824005.45782324,35796640531.84122
37839412.38428264,35774112194.727486
37854819.310742036,35751602100.50878
37870226.23720144,35729110229.6075
37885633.16366084,35706636562.47632
37901040.09012023,35684181079.598694
37916447.016579635,35661743761.489334
37931853.94303903,35639324588.694664
37947260.86949843,35616923541.793335
37962667.795957826,35594540601.396774
37978074.72241723,35572175748.14956
37993481.64887662,35549828962.73014
38008888.575336024,35527500225.85127
38024295.50179542,35505189518.26063
38039702.42825482,35482896820.7414
38055109.35471422,35460622114.11287
38070516.28117362,35438365379.23109
38085923.20763302,35416126596.9895
38101330.13409241,35393905748.31961
38116737.060551815,35371702814.19172
38132143.98701121,35349517775.61566
38147550.91347061,35327350613.64154
38162957.839930005,35305201309.360565
38178364.76638941,35283069843.90588
38193771.69284881,35260956198.4535
38209178.6193082,35238860354.22313
38224585.545767605,35216782292.47932
38239992.472227,35194721994.532394
38255399.3986864,35172679441.739685
38270806.325145796,35150654615.50663
38286213.2516052,35128647497.28818
38301620.17806459,35106658068.59014
38317027.104523994,35084686310.97072
38332434.03098339,35062732206.04219
38347840.95744279,35040795735.472725
38363247.88390219,35018876880.98842
38378654.81036159,34996975624.37546
38394061.73682099,34975091947.482635
38409468.66328038,34953225832.22413
38424875.589739785,34931377260.58255
38440282.51619918,34909546214.61255
38455689.44265858,34887732676.444786
38471096.369117975,34865936628.29071
38486503.29557738,34844158052.44809
38501910.22203677,34822396931.30801
38517317.14849617,34800653247.36395
38532724.074955575,34778926983.22462
38548131.00141497,34757218121.63404
38563537.927874364,34735526645.51283
38578944.854333766,34713852538.083115
38594351.78079317,34692195782.73592
38609758.70725256,34670556362.86861
38625165.633711964,34648934261.88112
38640572.560171366,34627329463.17602
38655979.48663076,34605741950.15856
38671386.413090155,34584171706.236824
38686793.33954956,34562618714.82169
38702200.26600896,34541082959.326996
38717607.19246835,34519564423.16952
38733014.11892775,34498063089.76913
38748421.04538715,34476578942.5488
38763827.97184655,34455111964.93469
38779234.898305945,34433662140.356255
38794641.82476535,34412229452.24627
38810048.75122475,34390813884.04092
38825455.67768414,34369415419.17985
38840862.60414354,34348034041.10629
38856269.53060294,34326669733.26706
38871676.45706234,34305322479.1127
38887083.383521736,34283992262.097496
38902490.30998113,34262679065.67957
38917897.23644053,34241382873.320976
38933304.162899934,34220103668.48776
38948711.08935933,34198841434.649975
38964118.01581873,34177596155.281857
38979524.94227813,34156367813.86183
38994931.868737526,34135156393.87259
39010338.79519692,34113961878.801212
39025745.72165632,34092784252.13917
39041152.648115724,34071623497.382477
39056559.57457512,34050479598.031696
39071966.50103451,34029352537.592064
39087373.42749392,34008242299.57353
39102780.35395332,33987148867.490864
39118187.28041271,33966072224.86375
39133594.206872106,33945012355.2168
39149001.133331515,33923969242.07967
39164408.05979091,33902942868.98714
39179814.9862503,33881933219.479164
39195221.912709706,33860940277.10102
39210628.83916911,33839964025.4033
39226035.7656285,33819004447.942047
39241442.692087896,33798061528.27879
39256849.618547305,33777135249.980694
39272256.5450067,33756225596.620544
39287663.471466094,33735332551.77692
39303070.39792549,33714456099.034214
39318477.3243849,33693596221.982735
39333884.25084429,33672752904.218807
39349291.17730369,33651926129.344807
39364698.10376309,33631115880.969296
39380105.03022249,33610322142.707066
39395511.956681885,33589544898.179253
39410918.88314128,33568784131.013382
39426325.80960069,33548039824.84351
39441732.73606008,33527311963.310238
39457139.66251948,33506600530.060852
39472546.58897887,33485905508.749393
39487953.51543828,33465226883.036762
39503360.441897675,33444564636.590725
39518767.36835707,33423918753.08613
39534174.29481648,33403289216.204876
39549581.22127587,33382676009.636063
39564988.14773527,33362079117.076115
39580395.07419466,33341498522.228745
39595802.00065407,33320934208.805187
39611208.927113466,33300386160.524178
39626615.85357286,33279854361.112133
39642022.780032255,33259338794.303158
39657429.706491664,33238839443.839203
39672836.63295106,33218356293.470135
39688243.55941045,33197889326.953808
39703650.48586986,33177438528.056202
39719057.41232926,33157003880.551483
39734464.33878865,33136585368.222107
39749871.265248045,33116182974.858902
39765278.191707455,33095796684.261215
39780685.11816685,33075426480.236927
39796092.04462624,33055072346.602646
39811498.971085645,33034734267.183727
39826905.89754505,33014412225.814407
39842312.82400444,32994106206.337883
39857719.750463836,32973816192.606464
39873126.676923245,32953542168.48161
39888533.60338264,32933284117.834057
39903940.529842034,32913042024.543972
39919347.45630143,32892815872.50094
39934754.38276084,32872605645.604183
39950161.30922023,32852411327.762615
39965568.23567963,32832232902.894947
39980975.16213903,32812070354.92982
39996382.08859843,32791923667.80586
40011789.015057825,32771792825.47187
40027195.94151722,32751677811.886852
40042602.86797662,32731578611.020184
40058009.79443602,32711495206.851677
40073416.72089542,32691427583.371777
40088823.64735481,32671375724.58155
40104230.57381422,32651339614.492947
40119637.500273615,32631319237.12877
40135044.42673301,32611314576.522915
40150451.35319241,32591325616.720413
40165858.27965181,32571352341.777576
40181265.20611121,32551394735.762135
40196672.1325706,32531452782.753334
40212079.059030004,32511526466.842064
40227485.985489406,32491615772.131
40242892.9119488,32471720682.734715
40258299.8384082,32451841182.779816
40273706.764867604,32431977256.405056
40289113.691327,32412128887.761482
40304520.61778639,32392296061.012585
40319927.544245794,32372478760.33439
40335334.470705196,32352676969.915607
40350741.39716459,32332890673.957813
40366148.323623985,32313119856.675533
