r_kms,column_density_per_cm2
41562.425291996915,24033501028910.26
41749.63891943834,23933628784080.625
41936.85254687977,23834373008677.34
42124.06617432119,23735729769082.387
42311.27980176262,23637695094950.434
42498.49342920405,23540264980429.22
42685.70705664548,23443435385381.23
42872.92068408691,23347202236606.914
43060.13431152833,23251561429070.176
43247.34793896976,23156508827126.57
43434.56156641118,23062040265754.83
43621.77519385261,22968151551792.35
43808.98882129404,22874838465175.26
43996.20244873547,22782096760183.766
44183.416076176894,22689922166693.434
44370.629703618324,22598310391433.31
44557.843331059754,22507257119251.504
44745.056958501176,22416758014389.184
44932.270585942606,22326808721763.855
45119.484213384036,22237404868262.883
45306.697840825465,22148542064048.156
45493.91146826689,22060215903873.13
45681.12509570832,21972421968413.2
45868.33872314975,21885155825610.668
46055.55235059117,21798413032035.53
46242.7659780326,21712189134263.46
46429.97960547403,21626479670272.33
46617.19323291545,21541280170858.812
46804.40686035688,21456586161076.64
46991.62048779831,21372393161698.19
47178.83411523974,21288696690701.145
47366.04774268116,21205492264782.227
47553.26137012259,21122775400899.89
47740.474997564015,21040541617848.21
47927.688625005445,20958786437864.1
48114.902252446875,20877505388270.484
48302.115879888304,20796694003157.734
48489.329507329734,20716347825106.316
48676.54313477116,20636462406953.484
48863.756762212586,20557033313607.12
49050.97038965401,20478056123910.12
49238.18401709544,20399526432558.973
49425.39764453687,20321439852080.27
49612.6112719783,20243792014869.645
49799.82489941973,20166578575297.562
49987.03852686115,20089795211887.17
50174.25215430257,20013437629569.98
50361.465781744,19937501562025.695
50548.67940918543,19861982774113.637
50735.89303662686,19786877064404.223
50923.10666406829,19712180267820.598
51110.32029150972,19637888258402.29
51297.53391895114,19563996952205.566
51484.747546392566,19490502310358.453
51671.961173833995,19417400342292.914
51859.174801275425,19344687109182.957
52046.388428716855,19272358727625.355
52233.602056158285,19200411373610.9
52420.815683599714,19128841286848.69
52608.02931104113,19057644775526.105
52795.24293848256,18986818221613.73
52982.45656592399,18916358086861.05
53169.67019336542,18846260919677.51
53356.88382080685,18776523363160.72
53544.09744824828,18707142164626.227
53731.31107568971,18638114187131.402
53918.52470313112,18569436423723.016
54105.73833057255,18501106015673.7
54292.95195801398,18433120277582.934
54480.16558545541,18365476738072.29
54667.37921289684,18298173263212.24
54854.59284033827,18231208217306.27
55041.806467779694,18164580064325.008
55229.020095221116,18098287255733.066
55416.233722662546,18032328230757.086
55603.447350103976,17966701416653.64
55790.660977545405,17901405228976.94
55977.874604986835,17836438071846.406
56165.088232428265,17771798338214.223
56352.30185986968,17707484410132.83
56539.51548731111,17643494659022.543
56726.72911475254,17579827445939.168
56913.94274219397,17516481121841.86
57101.1563696354,17453454027861.143
57288.36999707683,17390744495567.271
57475.58362451825,17328350847238.865
57662.79725195967,17266271396131.973
57850.0108794011,17204504446749.668
58037.22450684253,17143048295112.125
58224.43813428396,17081901229027.352
58411.65176172539,17021061528362.586
58598.86538916682,16960527465316.541
58786.079016608244,16900297304692.451
58973.29264404967,16840369304172.078
59160.5062714911,16780741714590.77
59347.719898932526,16721412780213.629
59534.933526373956,16662380739012.957
59722.147153815386,16603643822946.947
59909.36078125681,16545200258239.895
60096.57440869824,16487048265663.893
60283.78803613966,16429186060822.229
60471.00166358109,16371611854434.525
60658.21529102252,16314323852623.828
60845.42891846395,16257320257205.674
61032.64254590537,16200599265979.387
61219.8561733468,16144159073021.611
61407.06980078823,16087997868982.41
61594.28342822965,16032113841383.875
61781.49705567108,15976505174921.566
61968.71068311251,15921170051768.887
62155.92431055394,15866106651884.574
62343.137937995365,15811313153323.508
62530.351565436795,15756787732550.982
62717.565192878224,15702528564760.73
62904.77882031965,15648533824196.762
63091.99244776108,15594801684479.451
63279.206075202506,15541330318935.867
63466.41970264393,15488117900934.78
63653.63333008536,15435162604226.434
63840.84695752679,15382462603287.523
64028.06058496822,15330016073671.459
64215.27421240964,15277821192364.34
64402.48783985107,15225876138146.916
64589.7014672925,15174179091962.8
64776.91509473392,15122728237293.3
64964.12872217535,15071521760539.23
65151.34234961678,15020557851410.018
65338.55597705821,14969834703320.541
65525.769604499634,14919350513796.07
65712.98323194106,14869103484885.734
65900.19685938249,14819091823584.965
66087.41048682392,14769313742267.447
66274.62411426535,14719767459126.99
66461.83774170678,14670451198629.895
66649.0513691482,14621363191978.475
66836.26499658963,14572501677586.203
67023.47862403105,14523864901565.307
67210.69225147249,14475451118227.428
67397.90587891391,14427258590598.225
67585.11950635533,14379285590946.736
67772.33313379677,14331530401330.578
67959.54676123819,14283991314157.975
68146.76038867963,14236666632767.938
68333.97401612105,14189554672030.01
68521.18764356249,14142653758965.17
68708.40127100391,14095962233389.855
68895.61489844532,14049478448585.299
69082.82852588675,14003200771994.84
69270.04215332818,13957127585952.344
69457.25578076961,13911257288445.477
69644.46940821104,13865588293918.436
69831.68303565247,13820119034119.584
70018.8966630939,13774847959000.787
70206.11029053532,13729773537676.668
70393.32391797676,13684894259453.889
70580.53754541818,13640208634943.033
70767.75117285961,13595715197268.438
70954.96480030104,13551412503395.236
71142.17842774247,13507299135597.252
71329.39205518388,13463373703095.447
71516.6056826253,13419634843903.734
71703.81931006674,13376081226928.654
71891.03293750816,13332711554381.795
72078.2465649496,13289524564582.15
72265.46019239102,13246519035254.943
72452.67381983246,13203693787489.857
72639.88744727388,13161047690648.85
72827.1010747153,13118579668835.021
73014.31470215674,13076288710402.139
73201.52832959816,13034173884757.904
73388.7419570396,12992234402062.77
73575.95558448102,12950469621003.814
73763.16921192245,12908878912741.98
73950.38283936387,12867461644954.678
74137.59646680529,12826217181893.418
74324.81009424673,12785144884441.385
74512.02372168815,12744244110171.004
74699.23734912959,12703514213401.486
74886.45097657101,12662954545256.332
75073.66460401245,12622564453720.879
75260.87823145387,12582343283699.795
75448.09185889529,12542290377074.605
75635.30548633673,12502405072761.242
75822.51911377815,12462686706767.557
76009.73274121959,12423134612250.932
76196.946368661,12383748119575.857
76384.15999610243,12344526556371.598
76571.37362354386,12305469247589.873
76758.58725098528,12266575515562.588
76945.80087842671,12227844680059.662
77133.01450586814,12189276058346.883
77320.22813330957,12150868965243.857
77507.441760751,12112622713182.076
77694.65538819243,12074536612262.99
77881.86901563386,12036609970316.297
78069.08264307528,11998842092958.254
78256.29627051672,11961232283650.158
78443.50989795814,11923779843756.936
78630.72352539956,11886484072605.885
78817.93715284098,11849344267545.562
79005.15078028242,11812359724004.848
79192.36440772384,11775529735552.137
79379.57803516526,11738853593954.793
79566.7916626067,11702330589238.705
79754.00529004812,11665960009748.123
79941.21891748956,11629741142205.697
80128.43254493098,11593673271772.703
80315.6461723724,11557755682109.588
80502.85979981384,11521987655436.697
80690.07342725527,11486368472595.36
80877.2870546967,11450897413109.154
81064.50068213811,11415573755245.586
81251.71430957955,11380396776077.994
81438.92793702097,11345365751547.85
81626.14156446239,11310479956527.357
81813.35519190383,11275738664882.465
82000.56881934525,11241141149536.21
82187.78244678669,11206686682532.527
82374.99607422811,11172374535100.398
82562.20970166955,11138203977718.52
82749.42332911097,11104174280180.354
82936.6369565524,11070284711659.723
83123.85058399383,11036534540776.857
83311.06421143525,11002923035664.99
83498.27783887667,10969449464037.482
83685.4914663181,10936113093255.52
83872.70509375953,10902913190396.383
84059.91872120096,10869849022322.379
84247.13234864238,10836919855750.363
84434.34597608382,10804124957321.953
84621.55960352524,10771463593674.424
84808.77323096668,10738935031512.352
84995.9868584081,10706538537679.984
85183.20048584953,10674273379234.395
85370.41411329096,10642138823519.473
85557.62774073238,10610134138240.725
85744.84136817382,10578258591540.994
85932.05499561522,10546511452077.06
86119.26862305666,10514891989097.201
86306.48225049808,10483399472519.752
86493.69587793952,10452033173012.67
86680.90950538094,10420792362074.18
86868.12313282237,10389676312114.514
87055.3367602638,10358684296538.799
87242.55038770523,10327815589831.154
87429.76401514666,10297069467640.006
87616.97764258808,10266445206864.697
87804.19127002952,10235942085743.44
87991.40489747094,10205559383942.64
88178.61852491237,10175296382647.676
88365.83215235379,10145152364655.178
88553.04577979521,10115126614466.84
88740.25940723665,10085218418384.893
88927.47303467807,10055427064609.191
89114.68666211951,10025751843336.14
89301.90028956093,9996192046859.37
89489.11391700235,9966746969672.322
89676.32754444379,9937415908572.848
89863.54117188521,9908198162769.822
90050.75479932665,9879093033991.943
90237.96842676807,9850099826598.76
90425.18205420951,9821217847694.057
90612.39568165093,9792446407241.707
90799.60930909234,9763784818184.121
90986.82293653378,9735232396563.383
91174.0365639752,9706788461645.293
91361.25019141664,9678452336046.4
91548.46381885806,9650223345864.246
91735.6774462995,9622100820811.014
91922.89107374092,9594084094350.775
92110.10470118234,9566172503840.627
92297.31832862378,9538365390675.92
92484.5319560652,9510662100439.988
92671.74558350664,9483061983058.643
92858.95921094806,9455564392959.924
93046.1728383895,9428168689239.502
93233.3864658309,9400874235832.307
93420.60009327233,9373680401691.004
93607.81372071376,9346586560972.025
93795.02734815518,9319592093229.988
93982.24097559662,9292696383621.465
94169.45460303804,9265898823119.236
94356.66823047948,9239198808738.37
94543.8818579209,9212595743775.611
94731.09548536233,9186089038063.934
94918.30911280376,9159678108244.342
95105.52274024519,9133362378057.422
95292.73636768662,9107141278657.553
95479.94999512803,9081014248953.182
95667.16362256947,9054980735977.264
95854.37725001089,9029040195292.586
96041.59087745231,9003192091437.666
96228.80450489375,8977435898419.945
96416.01813233517,8951771100264.451
96603.23175977661,8926197191627.896
96790.44538721803,8900713678490.9
96977.65901465947,8875320078945.383
97164.87264210089,8850015924101.55
97352.08626954231,8824800759153.193
97539.29989698375,8799674144668.352
97726.51352442517,8774635658231.658
97913.7271518666,8749684896690.525
98100.94077930802,8724821479535.0625
98288.15440674945,8700045054867.659
98475.36803419088,8675355320805.428
98662.5816616323,8650752023351.634
98849.79528907374,8626234911778.566
99037.00891651516,8601803734430.451
99224.2225439566,8577458238735.455
99411.43617139802,8553198171217.681
99598.64979883945,8529023277509.18
99785.86342628088,8504933302361.932
99973.0770537223,8480927989659.839
100160.29068116374,8457007082430.721
100347.50430860514,8433170322858.297
100534.71793604658,8409417452294.183
100721.931563488,8385748211269.882
100909.14519092944,8362162339508.761
101096.35881837086,8338659575938.06
101283.57244581229,8315239658700.882
101470.78607325372,8291902325168.19
101657.99970069515,8268647311950.816
101845.21332813658,8245474354911.46
102032.426955578,8222383189176.721
102219.64058301944,8199373549149.102
102406.85421046086,8176445168519.047
102594.06783790229,8153597780276.981
102781.28146534371,8130831116725.345
102968.49509278513,8108144909490.673
103155.70872022657,8085538889535.639
103342.92234766799,8063012787171.154
103530.13597510943,8040566332068.447
103717.34960255085,8018199253271.182
103904.56322999227,7995911279207.575
104091.77685743371,7973702137702.538
104278.99048487513,7951571555989.824
104466.20411231657,7929519260724.212
104653.41773975799,7907544977993.693
104840.63136719943,7885648433331.686
105027.84499464085,7863829351729.266
105215.05862208226,7842087457647.438
105402.2722495237,7820422475029.393
105589.48587696512,7798834127312.834
105776.69950440656,7777322137442.3
105963.91313184798,7755886227881.526
106151.12675928941,7734526120625.832
106338.34038673084,7713241537214.533
106525.55401417226,7692032198743.407
106712.7676416137,7670897825877.155
106899.98126905512,7649838138861.941
107087.19489649656,7628852857537.916
107274.40852393798,7607941701351.837
107461.62215137942,7587104389369.668
107648.83577882082,7566340640289.266
107836.04940626225,7545650172453.085
108023.26303370368,7525032703860.93
108210.4766611451,7504487952182.751
108397.69028858654,7484015634771.491
108584.90391602796,7463615468675.978
108772.1175434694,7443287170653.874
108959.33117091082,7423030457184.658
109146.54479835225,7402845044482.691
109333.75842579368,7382730648510.3125
109520.9720532351,7362686984990.997
109708.18568067654,7342713769422.599
109895.39930811797,7322810717090.608
110082.61293555939,7302977543081.53
110269.82656300081,7283213962296.266
110457.04019044223,7263519689463.633
110644.25381788367,7243894439153.889
110831.46744532509,7224337925792.38
111018.68107276653,7204849863673.224
111205.89470020795,7185429966973.106
111393.10832764939,7166077949765.133
111580.32195509081,7146793526032.772
111767.53558253223,7127576409683.888
111954.74920997367,7108426314564.851
112141.96283741509,7089342954474.755
112329.17646485653,7070326043179.707
112516.39009229794,7051375294427.2295
112703.60371973936,7032490421960.762
112890.8173471808,7013671139534.253
113078.03097462222,6994917160926.874
113265.24460206366,6976228199957.827
113452.45822950508,6957603970501.272
113639.67185694652,6939044186501.373
113826.88548438794,6920548561987.454
114014.09911182936,6902116811089.284
114201.3127392708,6883748648052.487
114388.52636671222,6865443787254.088
114575.73999415366,6847201943218.162
114762.95362159508,6829022830631.677
114950.1672490365,6810906164360.416
115137.38087647792,6792851659465.094
115324.59450391935,6774859031217.593
115511.80813136078,6756927995117.367
115699.0217588022,6739058266908.004
115886.23538624364,6721249562593.941
116073.44901368507,6703501598457.356
116260.6626411265,6685814091075.233
116447.87626856792,6668186757336.602
116635.08989600935,6650619314459.951
116822.30352345078,6633111480010.851
117009.5171508922,6615662971919.744
117196.73077833364,6598273508499.947
117383.94440577505,6580942808465.867
117571.15803321649,6563670590951.396
117758.37166065791,6546456575528.561
117945.58528809933,6529300482226.362
118132.79891554077,6512202031549.859
118320.0125429822,6495160944499.486
118507.22617042363,6478176942590.607
118694.43979786505,6461249747873.327
118881.65342530649,6444379082952.541
119068.86705274791,6427564671008.273
119256.08068018933,6410806235816.271
119443.29430763077,6394103501768.867
119630.50793507218,6377456193896.161
119817.72156251362,6360864037887.462
120004.93518995504,6344326760113.071
120192.14881739648,6327844087646.347
120379.3624448379,6311415748286.12
120566.57607227932,6295041470579.426
120753.78969972076,6278720983844.603
120941.00332716218,6262454018194.726
121128.21695460362,6246240304561.429
121315.43058204504,6230079574719.098
121502.64420948648,6213971561309.478
121689.8578369279,6197915997866.654
121877.07146436932,6181912618842.518
122064.28509181074,6165961159632.61
122251.49871925217,6150061356602.481
122438.7123466936,6134212947114.5
122625.92597413503,6118415669555.165
122813.13960157646,6102669263362.945
123000.35322901788,6086973469056.674
123187.5668564593,6071328028264.496
123374.78048390074,6055732683753.432
123561.99411134217,6040187179459.562
123749.2077387836,6024691260518.889
123936.42136622503,6009244673298.889
124123.63499366646,5993847165430.812
124310.84862110789,5978498485842.782
124498.0622485493,5963198384793.711
124685.27587599073,5947946613908.127
124872.48950343215,5932742926211.954
125059.70313087359,5917587076169.302
125246.91675831501,5902478819720.372
125434.13038575645,5887417914320.531
125621.34401319787,5872404118980.681
125808.5576406393,5857437194308.979
125995.77126808073,5842516902554.101
126182.98489552215,5827643007650.102
126370.19852296359,5812815275263.077
126557.41215040501,5798033472839.7705
126744.62577784645,5783297369658.31
126931.83940528786,5768606736881.3
127119.05303272928,5753961347611.491
127306.26666017072,5739360976950.309
127493.48028761214,5724805402059.523
127680.69391505358,5710294402226.427
127867.907542495,5695827758932.874
128055.12116993644,5681405255928.638
128242.33479737786,5667026679309.569
128429.54842481928,5652691817601.092
128616.76205226072,5638400461847.698
128803.97567970214,5624152405709.128
128991.18930714358,5609947445564.049
129178.402934585,5595785380622.191
129365.61656202642,5581666013045.998
129552.83018946784,5567589148083.071
129740.04381690927,5553554594210.94
129927.2574443507,5539562163296.019
130114.47107179213,5525611670769.158
130301.68469923356,5511702935821.035
130488.89832667499,5497835781621.899
130676.11195411642,5484010035572.511
130863.32558155784,5470225529596.836
131050.53920899927,5456482100493.809
131237.7528364407,5442779590377.109
131424.96646388213,5429117847252.695
131612.18009132356,5415496725821.8
131799.39371876497,5401916088680.318
131986.6073462064,5388375808556.305
132173.82097364785,5374875776254.42
132361.03460108925,5361415895993.654
132548.2482285307,5347996072426.3955
132735.46185597213,5334616209974.231
132922.67548341356,5321276212830.343
133109.88911085497,5307975984961.884
133297.1027382964,5294715430112.367
133484.31636573782,5281494451804.043
133671.52999317925,5268312953340.283
133858.7436206207,5255170837807.965
134045.9572480621,5242068008079.849
134233.17087550354,5229004366816.964
134420.38450294497,5215979816470.991
134607.59813038638,5202994259286.645
134794.81175782782,5190047597304.048
134982.02538526925,5177139732361.128
135169.23901271066,5164270566095.988
135356.4526401521,5151439999949.3
135543.66626759354,5138647935166.678
135730.87989503497,5125894272801.075
135918.09352247638,5113178913715.164
136105.30714991782,5100501758583.716
136292.52077735926,5087862707896.002
136479.73440480066,5075261661958.167
136666.9480322421,5062698520895.632
136854.16165968354,5050173184655.47
137041.37528712497,5037685553008.813
137228.58891456638,5025235525553.237
137415.80254200782,5012823001715.156
137603.01616944926,5000447880752.219
137790.22979689064,4988110061755.707
137977.44342433207,4975809443652.939
138164.6570517735,4963545925209.659
138351.87067921495,4951319405032.455
138539.08430665635,4939129781571.154
138726.2979340978,4926976953121.233
138913.51156153923,4914860817826.231
139100.72518898064,4902781273680.152
139287.93881642207,4890738218529.893
139475.1524438635,4878731550077.645
139662.36607130495,4866761165883.332
139849.57969874635,4854826963367.018
140036.7933261878,4842928839811.335
140224.00695362923,4831066692363.924
140411.22058107064,4819240418039.849
140598.43420851207,4807449913724.044
140785.6478359535,4795695076173.751
140972.86146339495,4783975802020.959
141160.07509083636,4772291987774.849
141347.2887182778,4760643529824.247
141534.50234571923,4749030324440.078
141721.71597316064,4737452267777.819
141908.92960060207,4725909255879.974
142096.1432280435,4714401184678.518
142283.35685548495,4702927949997.393
142470.57048292636,4691489447554.966
142657.78411036776,4680085572966.521
142844.9977378092,4668716221746.734
143032.2113652506,4657381289312.177
143219.42499269205,4646080670983.8
143406.63862013348,4634814261989.445
143593.85224757492,4623581957466.346
143781.06587501633,4612383652463.644
143968.27950245776,4601219241944.906
144155.4931298992,4590088620790.651
144342.7067573406,4578991683800.882
144529.92038478205,4567928325697.623
144717.13401222348,4556898441127.459
144904.34763966492,4545901924664.099
145091.56126710633,4534938670810.928
145278.77489454777,4524008574003.568
145465.9885219892,4513111528612.459
145653.2021494306,4502247428945.443
145840.41577687205,4491416169250.339
146027.62940431348,4480617643717.552
146214.84303175492,4469851746482.677
146402.05665919633,4459118371629.108
146589.27028663777,4448417413190.667
146776.4839140792,4437748765154.225
146963.6975415206,4427112321462.353
147150.91116896205,4416507976015.964
147338.12479640348,4405935622676.983
147525.3384238449,4395395155271.0034
147712.5520512863,4384886467589.9746
147899.76567872774,4374409453394.888
148086.97930616917,4363964006418.4834
148274.19293361058,4353550020367.9507
148461.40656105202,4343167388927.659
148648.62018849346,4332816005761.8906
148835.8338159349,4322495764517.5825
149023.0474433763,4312206558827.0825
149210.26107081774,4301948282310.926
149397.47469825918,4291720828580.614
149584.68832570058,4281524091241.4004
149771.90195314202,4271357963895.114
149959.11558058346,4261222340142.967
150146.3292080249,4251117113588.396
150333.5428354663,4241042177839.912
150520.75646290774,4230997426513.96
150707.97009034918,4220982753237.794
150895.18371779058,4210998051652.3784
151082.39734523202,4201043215415.288
151269.61097267346,4191118138203.635
151456.8246001149,4181222713717.01
151644.0382275563,4171356835680.432
151831.25185499774,4161520397847.329
152018.46548243918,4151713294002.5234
152205.67910988058,4141935417965.237
152392.892737322,4132186663592.1196
152580.10636476343,4122466924780.292
152767.31999220487,4112776095470.4043
152954.53361964627,4103114069649.724
153141.7472470877,4093480741355.2256
153328.96087452915,4083876004676.7227
153516.17450197056,4074299753759.996
153703.388129412,4064751882809.9673
153890.60175685343,4055232286093.8696
154077.81538429487,4045740857944.4595
154265.02901173627,4036277492763.24
154452.2426391777,4026842085023.713
154639.45626661915,4017434529274.6377
154826.66989406056,4008054720143.345
155013.883521502,3998702552339.041
155201.09714894343,3989377920656.1577
155388.31077638487,3980080719977.718
155575.52440382628,3970810845278.739
155762.7380312677,3961568191629.636
155949.95165870915,3952352654199.684
156137.16528615056,3943164128260.489
156324.378913592,3934002509189.48
156511.59254103343,3924867692473.453
156698.80616847487,3915759573712.12
156886.01979591628,3906678048621.7056
157073.2334233577,3897623013038.5596
157260.44705079912,3888594362922.808
157447.66067824053,3879591994362.042
157634.87430568197,3870615803575.016
157822.0879331234,3861665686915.4106
158009.30156056484,3852741540875.5996
158196.51518800625,3843843262090.472
158383.72881544768,3834970747341.2793
158570.94244288912,3826123893559.513
158758.15607033053,3817302597830.8364
158945.36969777197,3808506757399.037
159132.5833252134,3799736269670.021
159319.79695265484,3790991032215.854
159507.01058009625,3782270942778.827
159694.22420753769,3773575899275.585
159881.43783497912,3764905799801.269
160068.65146242053,3756260542633.725
160255.86508986197,3747640026237.74
160443.0787173034,3739044149269.336
160630.2923447448,3730472810580.0938
160817.50597218625,3721925909221.532
161004.7195996277,3713403344449.5396
161191.93322706912,3704905015728.8403
161379.14685451053,3696430822737.522
161566.36048195197,3687980665371.605
161753.5741093934,3679554443749.6753
161940.78773683478,3671152058217.555
162128.00136427622,3662773409353.045
162315.21499171766,3654418397970.704
162502.4286191591,3646086925126.7026
162689.6422466005,3637778892123.724
