r_kms,column_density_per_cm2
218567.39673967395,2047377019175.8132
219497.299729973,2043609741529.7522
220427.202720272,2039879146275.1802
221357.10571057105,2036184963426.5713
222287.00870087006,2032526902161.1753
223216.9116911691,2028904649909.9465
224146.81468146812,2025317871378.3713
225076.71767176717,2021766207488.8396
226006.62066206618,2018249274234.1245
226936.52365236526,2014766661428.7349
227866.42664266427,2011317931341.013
228796.32963296332,2007902617183.3994
229726.23262326233,2004520221430.7249
230656.13561356135,2001170213925.7412
231586.0386038604,1997852029716.1953
232515.9415941594,1994565066546.7964
233445.84458445845,1991308681899.9592
234375.74757475746,1988082189437.713
235305.6505650565,1984884854638.3525
236235.55355535552,1981715889336.0598
237165.45654565457,1978574444737.7742
238095.35953595358,1975459602231.8376
239025.26252625263,1972370360577.102
239955.16551655164,1969305615232.595
240885.06850685066,1966264097362.0938
241814.9714971497,1963244274359.1572
242744.87448744872,1960244561924.5122
243674.77747774776,1957263398415.0757
244604.68046804678,1954299245764.8474
245534.58345834585,1951350590432.6377
246464.48644864486,1948415944386.0488
247394.3894389439,1945493846124.0388
248324.29242924292,1942582861740.6072
249254.19541954197,1939681586032.2644
250184.09840984098,1936788643652.1682
251114.00140014,1933902690313.978
252043.90439043904,1931022414048.7405
252973.80738073806,1928146536518.333
253903.7103710371,1925273814389.3286
254833.61336133612,1922403040771.448
255763.51635163516,1919533046725.179
256693.41934193418,1916662702843.629
257623.32233223322,1913790920914.2454
258553.22532253223,1910916655666.7688
259483.12831283128,1908038906614.6814
260413.0313031303,1905156719998.5762
261342.93429342934,1902269190841.3296
262272.83728372835,1899375465126.8982
263202.7402740274,1896474742117.0393
264132.64326432644,1893566276823.585
265062.5462546254,1890649382658.2266
265992.4492449245,1887723434287.5686
266922.3522352235,1884787870728.922
267852.25522552256,1881842198732.5789
268782.15821582155,1878885996510.0276
269712.0612061206,1875918917885.9878
270641.96419641963,1872940696976.652
271571.8671867186,1869951153529.5073
272501.7701770177,1866950199104.1404
273431.67316731677,1863937844332.7349
274361.57615761575,1860914207579.1853
275291.4791479148,1857879525427.178
